NR_ADMINISTRATIE	DT_BEGIN_RECORD	DT_EINDE_RECORD	CODE_FUNCTIE	CODE_SOORT	URL
05OK00	19850801	20110801	D	VST	www.cbshetmosterdzaadje.nl
05OK00	20110801	20181127	D	VST	www.cbshetmosterdzaadje.nl
05OL	20080303	20080314	U	BAS	www.scoh.nl/elout
05OL	19850801	20080303	U	BAS	www.scoh.nl/elout
05OL	20080314		U	BAS	www.scoh.nl/elout
05OL00	20080303	20080314	D	VST	www.scoh.nl/elout
05OL00	19850801	20080303	D	VST	www.scoh.nl/elout
05OL00	20080314		D	VST	www.scoh.nl/elout
05OM	19850801	19970101	U	BAS	www.pcbwegwijzer.nl
05OM	19970101		U	BAS	www.pcbwegwijzer.nl
05OM00	19970101		D	VST	www.pcbwegwijzer.nl
05OM00	19850801	19970101	D	VST	www.pcbwegwijzer.nl
05OM01	20141111		D	VST	www.pcbschoof.nl
05OM01	19970101	20141111	D	VST	www.pcbschoof.nl
05OM01	19850801	19970101	D	VST	www.pcbschoof.nl
05ON	20090210	20160101	U	BAS	www.bs-adelbrecht.nl
05ON	19980101	20090210	U	BAS	www.bs-adelbrecht.nl
05ON	20160101		U	BAS	www.bs-adelbrecht.nl
05ON	19850801	19980101	U	BAS	www.bs-adelbrecht.nl
05ON00	19980101	20090210	D	VST	www.bs-adelbrecht.nl
05ON00	20090210	20160101	D	VST	www.bs-adelbrecht.nl
05ON00	20160101		D	VST	www.bs-adelbrecht.nl
05ON00	19850801	19980101	D	VST	www.bs-adelbrecht.nl
05OP	19791101	20000801	U	SPEC	www.de-bolster.nl
05OP	20000801	20060801	U	PROS	www.de-bolster.nl
05OP	20060801		U	PROS	www.de-bolster.nl
05OP00	19791101	20000801	D	VST	www.de-bolster.nl
05OP00	20060801		D	VST	www.de-bolster.nl
05OP00	20000801	20060801	D	VST	www.de-bolster.nl
05OQ	20190101		U	BAS	www.cbs-rehoboth.com
05OQ	19850801	20130101	U	BAS	www.cbs-rehoboth.com
05OQ	20130101	20190101	U	BAS	www.cbs-rehoboth.com
05OQ00	20190101		D	VST	www.cbs-rehoboth.com
05OQ00	20130101	20190101	D	VST	www.cbs-rehoboth.com
05OQ00	19850801	20130101	D	VST	www.cbs-rehoboth.com
05OR	20130911	20190101	U	BAS	www.jankuipers.pentaprimair.nl
05OR	19850801	20130911	U	BAS	www.jankuipers.pentaprimair.nl
05OR	20190101		U	BAS	www.jankuipers.pentaprimair.nl
05OR00	19850801	20130911	D	VST	www.jankuipers.pentaprimair.nl
05OR00	20130911	20190101	D	VST	www.jankuipers.pentaprimair.nl
05OR00	20190101		D	VST	www.jankuipers.pentaprimair.nl
05OS	20190101		U	BAS	www.cbsgoudenstein.nl
05OS	20140101	20190101	U	BAS	www.cbsgoudenstein.nl
05OS	19850801	19990617	U	BAS	www.cbsgoudenstein.nl
05OS	19990617	20140101	U	BAS	www.cbsgoudenstein.nl
05OS00	20140101	20190101	D	VST	www.cbsgoudenstein.nl
05OS00	20190101		D	VST	www.cbsgoudenstein.nl
05OS00	19850801	19990617	D	VST	www.cbsgoudenstein.nl
05OS00	19990617	20140101	D	VST	www.cbsgoudenstein.nl
05OU	19990101	20190101	U	BAS	www.itfundamint.nl
05OU	20190101		U	BAS	www.itfundamint.nl
05OU	19850801	19990101	U	BAS	www.itfundamint.nl
05OU00	20190101		D	VST	www.itfundamint.nl
05OU00	19850801	19990101	D	VST	www.itfundamint.nl
05OU00	19990101	20190101	D	VST	www.itfundamint.nl
05OV	20190101		U	BAS	www.pcbo-dongeradeel.nl
05OV	19850801	20190101	U	BAS	www.pcbo-dongeradeel.nl
05OV00	20190101		D	VST	www.pcbo-dongeradeel.nl
05OV00	19850801	20190101	D	VST	www.pcbo-dongeradeel.nl
05OW	20100607		U	BAS	www.cbsdewinde.nl
05OW	19980219	20100607	U	BAS	www.cbsdewinde.nl
05OW	19850801	19980219	U	BAS	www.cbsdewinde.nl
05OW00	19850801	19980219	D	VST	www.cbsdewinde.nl
05OW00	19980219	20100607	D	VST	www.cbsdewinde.nl
05OW00	20100607		D	VST	www.cbsdewinde.nl
05OX	20181128		U	SBAS	www.arendnunspeet.nl
05OX	19760915	19980801	U	SBAS	www.arendnunspeet.nl
05OX	19980801	20181128	U	SBAS	www.arendnunspeet.nl
05OX00	20181128		D	VST	www.arendnunspeet.nl
05OX00	19760915	19980801	D	VST	www.arendnunspeet.nl
05OX00	19980801	20181128	D	VST	www.arendnunspeet.nl
05OY	20171113		U	BAS	www.regenboog-hardinxveld.nl
05OY	19850801	20171113	U	BAS	www.regenboog-hardinxveld.nl
05OY00	19850801	20171113	D	VST	www.regenboog-hardinxveld.nl
05OY00	20171113		D	VST	www.regenboog-hardinxveld.nl
05PA	19850801		U	BAS	www.vanheemstraschool.nl
05PA00	19850801		D	VST	www.vanheemstraschool.nl
05PC	19850801	20140101	U	BAS	www.johannespostschool.nl
05PC	20140101		U	BAS	www.johannespostschool.nl
05PC00	19850801	20140101	D	VST	www.johannespostschool.nl
05PC00	20140101		D	VST	www.johannespostschool.nl
05PD	19850801	20071119	U	BAS	www.wraldfinster.nl
05PD	20110101		U	BAS	www.wraldfinster.nl
05PD	20071119	20110101	U	BAS	www.wraldfinster.nl
05PD00	20110101		D	VST	www.wraldfinster.nl
05PD00	19850801	20071119	D	VST	www.wraldfinster.nl
05PD00	20071119	20110101	D	VST	www.wraldfinster.nl
05PE	20030730		U	SPEC	www.dewaterlelie.net
05PE	19790801	20030730	U	SPEC	www.dewaterlelie.net
05PE00	19790801	20030730	D	VST	www.dewaterlelie.net
05PE00	20030730		D	VST	www.dewaterlelie.net
05PF	19850801	20011101	U	BAS	www.prsjulianaschool.nl
05PF	20011101		U	BAS	www.prsjulianaschool.nl
05PF00	19850801	20011101	D	VST	www.prsjulianaschool.nl
05PF00	20011101		D	VST	www.prsjulianaschool.nl
05PH	19850801	20100101	U	BAS	www.cbs-mons-sinai.picto.nl
05PH	20100101		U	BAS	www.cbs-mons-sinai.picto.nl
05PH00	19850801	20100101	D	VST	www.cbs-mons-sinai.picto.nl
05PH00	20100101		D	VST	www.cbs-mons-sinai.picto.nl
05PJ	19850801	20190101	U	BAS	www.kievitsheuvel.nl
05PJ	20190101		U	BAS	www.kievitsheuvel.nl
05PJ00	19850801	20190101	D	VST	www.kievitsheuvel.nl
05PJ00	20190101		D	VST	www.kievitsheuvel.nl
05PK	19850801		U	BAS	www.votumnostrum.nl
05PK00	19850801		D	VST	www.votumnostrum.nl
05PL	19750801		U	VOS	www.pierson.nl
05PL00	19750801		D	VST	www.pierson.nl
05PO	20011101		U	BAS	www.bosberg.proceon.nl
05PO	19850801	20011101	U	BAS	www.bosberg.proceon.nl
05PO00	19850801	20011101	D	VST	www.bosberg.proceon.nl
05PO00	20011101		D	VST	www.bosberg.proceon.nl
05PQ	19850801	20191119	U	BAS	www.hoogengraven.nl
05PQ	20191119		U	BAS	www.hoogengraven.nl
05PQ00	19850801	20191119	D	VST	www.hoogengraven.nl
05PQ00	20191119		D	VST	www.hoogengraven.nl
05PR	20011101		U	BAS	www.vcpon.nl
05PR	19850801	20011101	U	BAS	www.vcpon.nl
05PR00	20011101		D	VST	www.vcpon.nl
05PR00	19850801	20011101	D	VST	www.vcpon.nl
05PS	19850801	20011101	U	BAS	www.vcpon.nl
05PS	20011101		U	BAS	www.vcpon.nl
05PS00	20011101		D	VST	www.vcpon.nl
05PS00	19850801	20011101	D	VST	www.vcpon.nl
05PX	20140101	20150801	U	BAS	www.detrieme-meilan.nl
05PX	20150801		U	BAS	www.detrieme-meilan.nl
05PX	19850801	20140101	U	BAS	www.detrieme-meilan.nl
05PX00	20140101	20150801	D	VST	www.detrieme-meilan.nl
05PX00	19850801	20140101	D	VST	www.detrieme-meilan.nl
05PX00	20150801		D	VST	www.detrieme-meilan.nl
05PZ	20041115	20170125	U	SPEC	www.sokampen.nl
05PZ	19760101	20041115	U	SPEC	www.sokampen.nl
05PZ	20170125		U	SPEC	www.sokampen.nl
05PZ00	20170125		D	VST	www.sokampen.nl
05PZ00	19760101	20041115	D	VST	www.sokampen.nl
05PZ00	20041115	20170125	D	VST	www.sokampen.nl
05QA	19850801		U	BAS	www.vdwendeschool-kampen.nl
05QA00	19850801		D	VST	www.vdwendeschool-kampen.nl
05QB	20011101		U	BAS	www.dezaaier-kamperveen.nl
05QB	19850801	20011101	U	BAS	www.dezaaier-kamperveen.nl
05QB00	19850801	20011101	D	VST	www.dezaaier-kamperveen.nl
05QB00	20011101		D	VST	www.dezaaier-kamperveen.nl
05QD	19850801	19970101	U	BAS	www.demorgenster.nu
05QD	20150801		U	BAS	www.demorgenster.nu
05QD	19970101	20150801	U	BAS	www.demorgenster.nu
05QD00	19970101	20150801	D	VST	www.demorgenster.nu
05QD00	19850801	19970101	D	VST	www.demorgenster.nu
05QD00	20150801		D	VST	www.demorgenster.nu
05QF	20190101		U	BAS	www.maranatha.pentaprimair.nl
05QF	20130911	20141027	U	BAS	www.maranatha.pentaprimair.nl
05QF	19850801	20130911	U	BAS	www.maranatha.pentaprimair.nl
05QF	20141027	20190101	U	BAS	www.maranatha.pentaprimair.nl
05QF00	19850801	20130911	D	VST	www.maranatha.pentaprimair.nl
05QF00	20141027	20190101	D	VST	www.maranatha.pentaprimair.nl
05QF00	20130911	20141027	D	VST	www.maranatha.pentaprimair.nl
05QF00	20190101		D	VST	www.maranatha.pentaprimair.nl
05QH	20190101		U	BAS	www.ebenhaezernieuwpoort.nl
05QH	20130101	20141016	U	BAS	www.ebenhaezernieuwpoort.nl
05QH	19850801	20130101	U	BAS	www.ebenhaezernieuwpoort.nl
05QH	20141016	20190101	U	BAS	www.ebenhaezernieuwpoort.nl
05QH00	20130101	20141016	D	VST	www.ebenhaezernieuwpoort.nl
05QH00	19850801	20130101	D	VST	www.ebenhaezernieuwpoort.nl
05QH00	20190101		D	VST	www.ebenhaezernieuwpoort.nl
05QH00	20141016	20190101	D	VST	www.ebenhaezernieuwpoort.nl
05QI	19850801	20030730	U	BAS	www.d4w.nl/wegwijzer
05QI	20110101		U	BAS	www.d4w.nl/wegwijzer
05QI	20030730	20110101	U	BAS	www.d4w.nl/wegwijzer
05QI00	20110101		D	VST	www.d4w.nl/wegwijzer
05QI00	20030730	20110101	D	VST	www.d4w.nl/wegwijzer
05QI00	19850801	20030730	D	VST	www.d4w.nl/wegwijzer
05QJ	19850801		U	BAS	www.pwalaren.nl
05QJ00	19850801		D	VST	www.pwalaren.nl
05QM	19850801	20060101	U	BAS	www.schakelleersum.nl
05QM	20060101		U	BAS	www.schakelleersum.nl
05QM00	20060101		D	VST	www.schakelleersum.nl
05QM00	19850801	20060101	D	VST	www.schakelleersum.nl
05QN	19850801		U	BAS	www.ichthuslemele.nl
05QN00	19850801		D	VST	www.ichthuslemele.nl
05QP	20130517		U	BAS	www.podiumloenen.nl
05QP	19990510	20081007	U	BAS	www.podiumloenen.nl
05QP	19850801	19990510	U	BAS	www.podiumloenen.nl
05QP	20110101	20130517	U	BAS	www.podiumloenen.nl
05QP	20081007	20110101	U	BAS	www.podiumloenen.nl
05QP00	20110101	20130517	D	VST	www.podiumloenen.nl
05QP00	20081007	20110101	D	VST	www.podiumloenen.nl
05QP00	19990510	20081007	D	VST	www.podiumloenen.nl
05QP00	20130517		D	VST	www.podiumloenen.nl
05QP00	19850801	19990510	D	VST	www.podiumloenen.nl
05QS	20191015		U	BAS	www.dorpsschoolmeeden.nl
05QS	19850801	20180101	U	BAS	www.dorpsschoolmeeden.nl
05QS	20180101	20191015	U	BAS	www.dorpsschoolmeeden.nl
05QS00	19850801	20180101	D	VST	www.dorpsschoolmeeden.nl
05QS00	20180101	20191015	D	VST	www.dorpsschoolmeeden.nl
05QS00	20191015		D	VST	www.dorpsschoolmeeden.nl
05QT	20190101		U	BAS	www.cbsderankmeerkerk.nl
05QT	19850801	20190101	U	BAS	www.cbsderankmeerkerk.nl
05QT00	20190101		D	VST	www.cbsderankmeerkerk.nl
05QT00	19850801	20190101	D	VST	www.cbsderankmeerkerk.nl
05QU	20130101		U	BAS	www.smdbderegenboog.nl
05QU	19850801	20130101	U	BAS	www.smdbderegenboog.nl
05QU00	19850801	20130101	D	VST	www.smdbderegenboog.nl
05QU00	20130101		D	VST	www.smdbderegenboog.nl
05QV	20190101		U	BAS	www.cbsschakel.nl
05QV	19970530	20190101	U	BAS	www.cbsschakel.nl
05QV	19850801	19970530	U	BAS	www.cbsschakel.nl
05QV00	20190101		D	VST	www.cbsschakel.nl
05QV00	19850801	19970530	D	VST	www.cbsschakel.nl
05QV00	19970530	20190101	D	VST	www.cbsschakel.nl
05QW	20190101		U	BAS	www.kompas-pcbodongeradeel.nl
05QW	19980506	20190101	U	BAS	www.kompas-pcbodongeradeel.nl
05QW	19850801	19980506	U	BAS	www.kompas-pcbodongeradeel.nl
05QW00	19850801	19980506	D	VST	www.kompas-pcbodongeradeel.nl
05QW00	20190101		D	VST	www.kompas-pcbodongeradeel.nl
05QW00	19980506	20190101	D	VST	www.kompas-pcbodongeradeel.nl
05QX	20120801		U	BAS	www.d4w.nl
05QX	19850801	20100101	U	BAS	www.d4w.nl
05QX	20100101	20120801	U	BAS	www.d4w.nl
05QX00	20120801		D	VST	www.d4w.nl
05QX00	20100101	20120801	D	VST	www.d4w.nl
05QX00	19850801	20100101	D	VST	www.d4w.nl
05RA	19790801	20030801	U	VOS	www.veenlandencollege.nl
05RA	20030801		U	VOS	www.veenlandencollege.nl
05RA00	19790801	20030801	D	VST	www.veenlandencollege.nl
05RA00	20030801		D	VST	www.veenlandencollege.nl
05RB	19850801	20050101	U	BAS	www.kisveldvco.nl
05RB	20050101		U	BAS	www.kisveldvco.nl
05RB00	19850801	20050101	D	VST	www.kisveldvco.nl
05RB00	20050101		D	VST	www.kisveldvco.nl
05RC	19850801	20190618	U	BAS	www.cbsdeklister.nl
05RC	20190618		U	BAS	www.cbsdeklister.nl
05RC00	19850801	20190618	D	VST	www.cbsdeklister.nl
05RC00	20190618		D	VST	www.cbsdeklister.nl
05RD	19850801	20200908	U	BAS	www.school59.nl
05RD	20200908		U	BAS	www.school59.nl
05RD00	20200908		D	VST	www.school59.nl
05RD00	19850801	20200908	D	VST	www.school59.nl
05RE	19850801		U	BAS	www.cbs-g-v-prinsterer.picto.nl
05RE00	19850801		D	VST	www.cbs-g-v-prinsterer.picto.nl
05RG	20110101	20110801	U	BAS	www.schoolnta.nl
05RG	20110801		U	BAS	www.schoolnta.nl
05RG	19850801	20110101	U	BAS	www.schoolnta.nl
05RG00	20110101	20110801	D	VST	www.schoolnta.nl
05RG00	19850801	20110101	D	VST	www.schoolnta.nl
05RG00	20110801		D	VST	www.schoolnta.nl
05RH	20080326		U	BAS	www.maranathaschool.nl
05RH	19850801	20080326	U	BAS	www.maranathaschool.nl
05RH00	20080326		D	VST	www.maranathaschool.nl
05RH00	19850801	20080326	D	VST	www.maranathaschool.nl
05RK	20110101	20160111	U	BAS	www.flambouw.com
05RK	20160111		U	BAS	www.flambouw.com
05RK	19850801	20110101	U	BAS	www.flambouw.com
05RK00	20110101	20160111	D	VST	www.flambouw.com
05RK00	20160111		D	VST	www.flambouw.com
05RK00	19850801	20110101	D	VST	www.flambouw.com
05RL	20200414		U	BAS	www.smdbnoordeloos.nl
05RL	20190101	20200414	U	BAS	www.smdbnoordeloos.nl
05RL	19850801	20190101	U	BAS	www.smdbnoordeloos.nl
05RL00	19850801	20190101	D	VST	www.smdbnoordeloos.nl
05RL00	20200414		D	VST	www.smdbnoordeloos.nl
05RL00	20190101	20200414	D	VST	www.smdbnoordeloos.nl
05RM	19990921	20140101	U	BAS	www.nijegaast.nl/ferbining
05RM	19850801	19990921	U	BAS	www.nijegaast.nl/ferbining
05RM	20200801		U	BAS	www.nijegaast.nl/ferbining
05RM	20140101	20150801	U	BAS	www.nijegaast.nl/ferbining
05RM	20150801	20200801	U	BAS	www.nijegaast.nl/ferbining
05RM00	20200801		D	VST	www.nijegaast.nl/ferbining
05RM00	19990921	20140101	D	VST	www.nijegaast.nl/ferbining
05RM00	19850801	19990921	D	VST	www.nijegaast.nl/ferbining
05RM00	20150801	20200801	D	VST	www.nijegaast.nl/ferbining
05RM00	20140101	20150801	D	VST	www.nijegaast.nl/ferbining
05RN	20210420		U	BAS	www.debroncbs.nl
05RN	19850801	20210420	U	BAS	www.debroncbs.nl
05RN00	19850801	20210420	D	VST	www.debroncbs.nl
05RN00	20210420		D	VST	www.debroncbs.nl
05RR	19970916	20180101	U	BAS	www.cbsdeflambou.nl
05RR	19850801	19970916	U	BAS	www.cbsdeflambou.nl
05RR	20180101		U	BAS	www.cbsdeflambou.nl
05RR00	20180101		D	VST	www.cbsdeflambou.nl
05RR00	19850801	19970916	D	VST	www.cbsdeflambou.nl
05RR00	19970916	20180101	D	VST	www.cbsdeflambou.nl
05RS	20150801		U	BAS	www.ebenhaezer-meilan.nl
05RS	20140101	20150801	U	BAS	www.ebenhaezer-meilan.nl
05RS	19850801	20140101	U	BAS	www.ebenhaezer-meilan.nl
05RS00	19850801	20140101	D	VST	www.ebenhaezer-meilan.nl
05RS00	20140101	20150801	D	VST	www.ebenhaezer-meilan.nl
05RS00	20150801		D	VST	www.ebenhaezer-meilan.nl
05RT	19850801	19970320	U	BAS	www.ehsoostkapelle.nl
05RT	19970320		U	BAS	www.ehsoostkapelle.nl
05RT00	19850801		D	VST	www.ehsoostkapelle.nl
05RV	20090611		U	BAS	www.korenaar.nl
05RV	20021031	20090611	U	BAS	www.korenaar.nl
05RV	19850801	20021031	U	BAS	www.korenaar.nl
05RV00	20090611		D	VST	www.korenaar.nl
05RV00	19850801	20021031	D	VST	www.korenaar.nl
05RV00	20021031	20090611	D	VST	www.korenaar.nl
05RX	19850801	20091207	U	BAS	www.klaverfjouwer.frl
05RX	20110101	20191114	U	BAS	www.klaverfjouwer.frl
05RX	20191114		U	BAS	www.klaverfjouwer.frl
05RX	20091207	20110101	U	BAS	www.klaverfjouwer.frl
05RX00	20110101	20191114	D	VST	www.klaverfjouwer.frl
05RX00	19850801	20091207	D	VST	www.klaverfjouwer.frl
05RX00	20191114		D	VST	www.klaverfjouwer.frl
05RX00	20091207	20110101	D	VST	www.klaverfjouwer.frl
05RY	19850801	20140101	U	BAS	www.tarissing.nl
05RY	20140101	20150801	U	BAS	www.tarissing.nl
05RY	20150801		U	BAS	www.tarissing.nl
05RY00	20150801		D	VST	www.tarissing.nl
05RY00	20140101	20150801	D	VST	www.tarissing.nl
05RY00	19850801	20140101	D	VST	www.tarissing.nl
05RZ	19850801	20110310	U	BAS	www.cbs-7sprong.picto.nl
05RZ	20110310		U	BAS	www.cbs-7sprong.picto.nl
05RZ00	20110310		D	VST	www.cbs-7sprong.picto.nl
05RZ00	19850801	20110310	D	VST	www.cbs-7sprong.picto.nl
05SB	19961203	20130101	U	BAS	www.debron-ot.nl
05SB	20130101		U	BAS	www.debron-ot.nl
05SB	19850801	19961203	U	BAS	www.debron-ot.nl
05SB00	19850801	19961203	D	VST	www.debron-ot.nl
05SB00	20130101		D	VST	www.debron-ot.nl
05SB00	19961203	20130101	D	VST	www.debron-ot.nl
05SC	19850801		U	BAS	www.baken.tabijn.nl
05SC00	19850801		D	VST	www.baken.tabijn.nl
05SE	19850801	20020201	U	BAS	www.deakkerpesse.nl
05SE	20020201		U	BAS	www.deakkerpesse.nl
05SE00	20020201		D	VST	www.deakkerpesse.nl
05SE00	19850801	20020201	D	VST	www.deakkerpesse.nl
05SF	19850801	20190101	U	BAS	www.csgdewaard.nl
05SF	20190101		U	BAS	www.csgdewaard.nl
05SF00	19850801	20190101	D	VST	www.csgdewaard.nl
05SF00	20190101		D	VST	www.csgdewaard.nl
05SG	19850801	19970320	U	BAS	www.julianavanstolberg.com
05SG	19990101		U	BAS	www.julianavanstolberg.com
05SG	19970320	19990101	U	BAS	www.julianavanstolberg.com
05SG00	19990101		D	VST	www.julianavanstolberg.com
05SG00	19850801	19990101	D	VST	www.julianavanstolberg.com
05SI	19850801		U	BAS	www.spcol.nl
05SI00	19850801		D	VST	www.spcol.nl
05SJ	19850801	20110127	U	BAS	www.wegwijzerputten.nl
05SJ	20110127		U	BAS	www.wegwijzerputten.nl
05SJ00	20110127		D	VST	www.wegwijzerputten.nl
05SJ00	19850801	20110127	D	VST	www.wegwijzerputten.nl
05SK	19850801	20190101	U	BAS	www.deschelp.csgdewaard.nl
05SK	20190101		U	BAS	www.deschelp.csgdewaard.nl
05SK00	20190101		D	VST	www.deschelp.csgdewaard.nl
05SK00	19850801	20190101	D	VST	www.deschelp.csgdewaard.nl
05SL	20140917		U	BAS	oostenwindraalte.nl
05SL	19850801	20140917	U	BAS	oostenwindraalte.nl
05SL00	20140917		D	VST	oostenwindraalte.nl
05SL00	19850801	20140917	D	VST	oostenwindraalte.nl
05SO	20000426	20190808	U	BAS	www.deborgwal.nl
05SO	20190808		U	BAS	www.deborgwal.nl
05SO	19850801	20000426	U	BAS	www.deborgwal.nl
05SO00	19850801	20000426	D	VST	www.deborgwal.nl
05SO00	20190808		D	VST	www.deborgwal.nl
05SO00	20000426	20190808	D	VST	www.deborgwal.nl
05SP	19850801	19970320	U	BAS	www.zandbaan.nl
05SP	19970320		U	BAS	www.zandbaan.nl
05SP00	19850801		D	VST	www.zandbaan.nl
05SR	19961015	19970205	U	BAS	www.talmaschool-rotterdam.nl
05SR	19970205		U	BAS	www.talmaschool-rotterdam.nl
05SR	19850801	19961015	U	BAS	www.talmaschool-rotterdam.nl
05SR00	19850801	19961015	D	VST	www.talmaschool-rotterdam.nl
05SR00	19970205		D	VST	www.talmaschool-rotterdam.nl
05SR00	19961015	19970205	D	VST	www.talmaschool-rotterdam.nl
05SR01	20181120		D	ULOC	www.talmaschool-rotterdam.nl
05SR01	20180801	20181120	D	ILOC	www.talmaschool-rotterdam.nl
05SR01	20160801	20180801	D	ILOC	www.talmaschool-rotterdam.nl
05SR02	20181120		D	ULOC	www.talmaschool-rotterdam.nl
05SR02	20180801	20181120	D	ULOC	www.talmaschool-rotterdam.nl
05SR02	20180201	20180801	D	ULOC	www.talmaschool-rotterdam.nl
05SW	20210303		U	BAS	www.hetkompas-levwn.nl
05SW	19850801	19970320	U	BAS	www.hetkompas-levwn.nl
05SW	19970320	19971210	U	BAS	www.hetkompas-levwn.nl
05SW	19971210	20210303	U	BAS	www.hetkompas-levwn.nl
05SW00	19850801	19971210	D	VST	www.hetkompas-levwn.nl
05SW00	19971210	20210303	D	VST	www.hetkompas-levwn.nl
05SW00	20210303		D	VST	www.hetkompas-levwn.nl
05SX	19850801		U	BAS	www.dearendsvleugel.nl
05SX00	19850801		D	VST	www.dearendsvleugel.nl
05SY	20100101		U	BAS	www.annewieke.nl
05SY	19850801	20100101	U	BAS	www.annewieke.nl
05SY00	19850801	20100101	D	VST	www.annewieke.nl
05SY00	20100101		D	VST	www.annewieke.nl
05SZ	19970513	19991210	U	BAS	www.gbsdewiekslag.nl
05SZ	19850801	19970513	U	BAS	www.gbsdewiekslag.nl
05SZ	20200514		U	BAS	www.gbsdewiekslag.nl
